textOriginal,comment_url,authorDisplayName,title,videoId,video_name,description,publishedAt,likeCount,id,parentId,pubs,channelId,match_term,viewCount,vidLikeCount,likeToViewRatio
Miserable parents are even madder,https://www.youtube.com/watch?v=P9ZaAOQWTjo&lc=UgwtblSEgIR1Wqw9SJx4AaABAg.A6Jxh8nWxcWA6K2sDVZNiP,@Pink_pr1ncess,CNN,P9ZaAOQWTjo,Jennifer Aniston blasts JD Vance for ‘childless cat ladies’ remark,"Jennifer Aniston is criticizing JD Vance for comments he made in his past about women without children. Aniston shared a screenshot of Vance’s appearance on her Instagram stories and wrote, “I truly can’t believe this is coming from a potential VP of The United States.”  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T16:25:23Z,2,UgwtblSEgIR1Wqw9SJx4AaABAg.A6Jxh8nWxcWA6K2sDVZNiP,UgwtblSEgIR1Wqw9SJx4AaABAg,2024-07-25T14:25:26Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,406324,6214,1.5293%
Who cares what the Hollywood trash thinks…..I am a woman with no children and I do support JD….MOST childless cat ladies are liberals with miserable lives😂😂😂,https://www.youtube.com/watch?v=P9ZaAOQWTjo&lc=UgyhKq-h4alv_77orx54AaABAg,@carolinacd2299,CNN,P9ZaAOQWTjo,Jennifer Aniston blasts JD Vance for ‘childless cat ladies’ remark,"Jennifer Aniston is criticizing JD Vance for comments he made in his past about women without children. Aniston shared a screenshot of Vance’s appearance on her Instagram stories and wrote, “I truly can’t believe this is coming from a potential VP of The United States.”  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T15:25:25Z,1,UgyhKq-h4alv_77orx54AaABAg,NA,2024-07-25T14:25:26Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,406324,6214,1.5293%
Jennifer Aniston is a childless cat lady ?  All that money and she’s absolutely miserable,https://www.youtube.com/watch?v=P9ZaAOQWTjo&lc=UgwywPW5BNKWoxLF40l4AaABAg,@robbieanderson649,CNN,P9ZaAOQWTjo,Jennifer Aniston blasts JD Vance for ‘childless cat ladies’ remark,"Jennifer Aniston is criticizing JD Vance for comments he made in his past about women without children. Aniston shared a screenshot of Vance’s appearance on her Instagram stories and wrote, “I truly can’t believe this is coming from a potential VP of The United States.”  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T15:24:16Z,0,UgwywPW5BNKWoxLF40l4AaABAg,NA,2024-07-25T14:25:26Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,406324,6214,1.5293%
"Man, the left is desperate...   a childless cat women is a common expression.  It's women that slept around or wasted their lives never having a family and enjoying life.  And it also just means a miserable women that has NO personality...   it just depends on where you live and they use it.  🤣 😂 Gotta love fake news...",https://www.youtube.com/watch?v=P9ZaAOQWTjo&lc=UgwXB28qzRvmvIPxqdB4AaABAg,@jaredbednar9667,CNN,P9ZaAOQWTjo,Jennifer Aniston blasts JD Vance for ‘childless cat ladies’ remark,"Jennifer Aniston is criticizing JD Vance for comments he made in his past about women without children. Aniston shared a screenshot of Vance’s appearance on her Instagram stories and wrote, “I truly can’t believe this is coming from a potential VP of The United States.”  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T15:21:07Z,0,UgwXB28qzRvmvIPxqdB4AaABAg,NA,2024-07-25T14:25:26Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,406324,6214,1.5293%
Then why are they so miserable and crabby?,https://www.youtube.com/watch?v=P9ZaAOQWTjo&lc=Ugzt5IYGPdeA616LUQR4AaABAg.A6Jvz68dHRxA6JwjRXEVV9,@younggeezer8232,CNN,P9ZaAOQWTjo,Jennifer Aniston blasts JD Vance for ‘childless cat ladies’ remark,"Jennifer Aniston is criticizing JD Vance for comments he made in his past about women without children. Aniston shared a screenshot of Vance’s appearance on her Instagram stories and wrote, “I truly can’t believe this is coming from a potential VP of The United States.”  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T15:23:00Z,8,Ugzt5IYGPdeA616LUQR4AaABAg.A6Jvz68dHRxA6JwjRXEVV9,Ugzt5IYGPdeA616LUQR4AaABAg,2024-07-25T14:25:26Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,406324,6214,1.5293%
He seems another heartless man this vance is tactless inhumane person in our american politics,https://www.youtube.com/watch?v=P9ZaAOQWTjo&lc=Ugxuu2pYQqU41-MON8F4AaABAg.A6Jr0iKWf_dA6JxujUCHS6,@cuisineallfuntravelnetwork8615,CNN,P9ZaAOQWTjo,Jennifer Aniston blasts JD Vance for ‘childless cat ladies’ remark,"Jennifer Aniston is criticizing JD Vance for comments he made in his past about women without children. Aniston shared a screenshot of Vance’s appearance on her Instagram stories and wrote, “I truly can’t believe this is coming from a potential VP of The United States.”  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T15:33:17Z,2,Ugxuu2pYQqU41-MON8F4AaABAg.A6Jr0iKWf_dA6JxujUCHS6,Ugxuu2pYQqU41-MON8F4AaABAg,2024-07-25T14:25:26Z,UCupvZG-5ko_eiXAupbDfxWw,inhumane,406324,6214,1.5293%
"Breakdown of the institution, unproven accusations, manipulation and extremism.
In addition to lying, lying, with a dictatorial and inhumane vision, manipulation and creating a character that doesn't exist... This is Trump, spoiled and greedy.
He tried to carry out several coups, he hates the less well-off class and hates violence, he just wants POWER.
The supposed inflation is all over the world, and Trump distorts and attributes it to Biden.
Where did this sociopath come from!!!
Americans must review their values, whether they want democracy or not.",https://www.youtube.com/watch?v=jPZ_6zCcuPk&lc=UgwT9Cx4PYGTAav6U-V4AaABAg,@engenhariaDvo,CNN,jPZ_6zCcuPk,Hear Sen. Bernie Sanders’ reaction to Biden’s speech,"CNN’s Kaitlan Collins speaks with Sen. Bernie Sanders (I-VT) about President Joe Biden’s speech discussing his decision to step aside from the presidential race. CNN’s panel of reporters and experts discusses. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T08:39:52Z,0,UgwT9Cx4PYGTAav6U-V4AaABAg,NA,2024-07-25T02:30:31Z,UCupvZG-5ko_eiXAupbDfxWw,inhumane,567298,8555,1.508%
Unfortunate the Clinton's rigged the 2016 DNC Pick and stole it from Bernie. He would have been an amazing president,https://www.youtube.com/watch?v=jPZ_6zCcuPk&lc=UgydvCsd_5dG_4e4ixB4AaABAg,@SafetyNugget,CNN,jPZ_6zCcuPk,Hear Sen. Bernie Sanders’ reaction to Biden’s speech,"CNN’s Kaitlan Collins speaks with Sen. Bernie Sanders (I-VT) about President Joe Biden’s speech discussing his decision to step aside from the presidential race. CNN’s panel of reporters and experts discusses. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T05:58:16Z,1,UgydvCsd_5dG_4e4ixB4AaABAg,NA,2024-07-25T02:30:31Z,UCupvZG-5ko_eiXAupbDfxWw,unfortunate,567298,8555,1.508%
"Once again, the DNC has failed their name and taken the democratic process of the primaries from their voters giving many of them the unfortunate choice of not voting for the candidate they wanted but against the criminal that they do not in the oval office",https://www.youtube.com/watch?v=jPZ_6zCcuPk&lc=UgyacUDKkH_iNbP3Inh4AaABAg,@juraj696,CNN,jPZ_6zCcuPk,Hear Sen. Bernie Sanders’ reaction to Biden’s speech,"CNN’s Kaitlan Collins speaks with Sen. Bernie Sanders (I-VT) about President Joe Biden’s speech discussing his decision to step aside from the presidential race. CNN’s panel of reporters and experts discusses. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T05:20:27Z,0,UgyacUDKkH_iNbP3Inh4AaABAg,NA,2024-07-25T02:30:31Z,UCupvZG-5ko_eiXAupbDfxWw,unfortunate,567298,8555,1.508%
This whole event was just unfortunate. I wish Biden could have been reelected but I am so ever grateful for his wisdom to step down rather than hunt his white whale. That is the true Hallmark of a great leader. To know when to relinquish their own power. Biden has my eternal respect for knowing when he's being a Ahab. It reminds me of this scene in Star Trek: https://youtu.be/HVd-U1sAwvo?si=Z-qW8jTwvzBtTLuM,https://www.youtube.com/watch?v=jPZ_6zCcuPk&lc=Ugz247SIr5Zapk9AhJt4AaABAg,@MarineButt,CNN,jPZ_6zCcuPk,Hear Sen. Bernie Sanders’ reaction to Biden’s speech,"CNN’s Kaitlan Collins speaks with Sen. Bernie Sanders (I-VT) about President Joe Biden’s speech discussing his decision to step aside from the presidential race. CNN’s panel of reporters and experts discusses. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T04:12:23Z,0,Ugz247SIr5Zapk9AhJt4AaABAg,NA,2024-07-25T02:30:31Z,UCupvZG-5ko_eiXAupbDfxWw,unfortunate,567298,8555,1.508%
​@icxcnika7358 This putrid degenerate  racist... why the US sides with this genocide movement is beyond me...,https://www.youtube.com/watch?v=qHL0eA9BuGQ&lc=UgxQg3aRGabPjuEuIGN4AaABAg.A6IkMm1K3DgA6JVd5B6wqL,@JLM007,CNN,qHL0eA9BuGQ,Congresswoman Tlaib holds sign calling Netanyahu ‘War criminal’,"Rep. Rashida Tlaib holds up a sign during Netanyahu’s speech to Congress reading """"War criminal"""" on one side and """"Guilty of genocide"""" on the other. In his speech, Netanyahu called the International Criminal Court's claim that Israel is starving Palestinians in Gaza, “utter, complete nonsense” and “a complete fabrication.” According to the UN, 96% of the population of Gaza currently faces “crisis or worse levels of food insecurity.” #CNN #News",2024-07-25T11:17:28Z,0,UgxQg3aRGabPjuEuIGN4AaABAg.A6IkMm1K3DgA6JVd5B6wqL,UgxQg3aRGabPjuEuIGN4AaABAg,2024-07-25T01:20:32Z,UCupvZG-5ko_eiXAupbDfxWw,degenerate,45451,1656,3.6434%
"With Joe's impecable first term, the women's vote to get back their right to choose, and the vast majority wanting to keep their 248 years of a Constitutional Democracy, AND trump being a Convict, not to mention his miserable, trairorus, performance in the White House, all this would have generated a HUGE Blue Wave,  sweeping Joe back in for the win, BIGGER than even his first win was!

 those 4 strikes would have been",https://www.youtube.com/watch?v=JU1x3isk9QE&lc=Ugx0tRJipQODHeE70kF4AaABAg,@arthurrose6473,CNN,JU1x3isk9QE,"Van Jones: Biden 'fell on his sword' in speech, but 'heart is still there'","CNN's panel of reporters and experts breaks down President Joe biden's historic Oval Office speech addressing his decision to step out of the presidential race and endorse Vice President Kamala Harris. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T04:42:32Z,0,Ugx0tRJipQODHeE70kF4AaABAg,NA,2024-07-25T00:45:25Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,305893,2859,0.9346%
"I don't know what these people are talking about. They seem to see a Joe Biden that I do not see - or hear. I thought his speech today was terrible! I do not care to hear Joe Biden whining in that pleading, dramatic whisper that he appears to think is effective; the tone of voice he uses to justify his deplorable timidity in Ukraine with his disgraceful, trembling fear of 'world war three'. For me, his delivery is weak, boring and intolerably annoying. It is no wonder to me that young voters have no enthusiasm for him. There is no doubt that Joe Biden is a very good, decent man and his accomplishments in office have been impressive. (Except for two instances, that have defined him as a weakling in the face of bullies: His reaction to Gaza and what for me has been a miserable, cowardly and hesitant handling of US aid to Ukraine.) And let us all please remember, his performance over the past two weeks has sent our nation rapidly spiraling toward the catastrophic, monstrous fascist demise that a republican victory in November would have imposed upon us.  As for myself, a life-long, straight-ticket democrat and US veteran, I am relieved that Joe Biden has left the race for President, while I am also intensely re-vitalized and encouraged with the prospect of Kamala Harris actually defeating that evil, miserable demon, you-know-who.",https://www.youtube.com/watch?v=JU1x3isk9QE&lc=UgzWClllN8V3BhY_s-F4AaABAg,@RodneyRecor,CNN,JU1x3isk9QE,"Van Jones: Biden 'fell on his sword' in speech, but 'heart is still there'","CNN's panel of reporters and experts breaks down President Joe biden's historic Oval Office speech addressing his decision to step out of the presidential race and endorse Vice President Kamala Harris. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T01:46:11Z,0,UgzWClllN8V3BhY_s-F4AaABAg,NA,2024-07-25T00:45:25Z,UCupvZG-5ko_eiXAupbDfxWw,"c(""miserable"", ""miserable"")",305893,2859,0.9346%
